List of Haitian Americans	Americans
List of Hispanics from the United States	Americans
List of Hmong Americans	Americans
List of Honduran Americans	Americans
List of Hungarian Americans	Americans
List of Indian Americans	Americans
List of Indonesian Americans	Americans
List of Iranian Americans	Americans
List of Iraqi Americans	Americans
List of Americans of Irish descent	Americans
List of Israeli Americans	Americans
List of Italian Americans	Americans
List of Jamaican Americans	Americans
List of Japanese Americans	Americans
List of American Jews	Americans
List of Korean Americans	Americans
List of Laotian Americans	Americans
List of Liberian Americans	Americans
List of Louisiana Creoles	Americans
List of Macedonian Americans	Americans
List of Mexican Americans	Americans
List of Native Americans	Americans
List of Native Hawaiians	Americans
List of Nicaraguan Americans	Americans
List of Nigerian Americans	Americans
List of Norwegian Americans	Americans
List of Pakistani Americans	Americans
List of Palestinian Americans	Americans
List of Panamanian Americans	Americans
List of Polish Americans	Americans
List of Portuguese Americans	Americans
List of Stateside Puerto Ricans	Americans
List of Romani Americans	Americans
List of Romanian-Americans	Americans
List of Russian Americans	Americans
List of Rusyn Americans	Americans
List of Salvadoran Americans	Americans
List of Scots-Irish Americans	Americans
List of Scottish Americans	Americans
List of Serbian Americans	Americans
List of Sicilian Americans	Americans
List of Slovak Americans	Americans
List of Slovenian Americans	Americans
List of Somali Americans	Americans
List of Spanish Americans	Americans
List of Sri Lankan Americans	Americans
List of Swedish Americans	Americans
List of Swiss Americans	Americans
List of Taiwanese Americans	Americans
List of Tibetan Americans	Americans
Trinidadian and Tobagonian Americans	Americans
List of Turkish-Americans	Americans
List of Ukrainian Americans	Americans
List of Venezuelan Americans	Americans
List of Vietnamese Americans	Americans
List of Welsh Americans	Americans
List of people from Alabama	Americans
List of people from Alaska	Americans
List of people from Arizona	Americans
List of people from Arkansas	Americans
List of people from California	Americans
List of people from Colorado	Americans
List of people from Connecticut	Americans
List of people from Delaware	Americans
List of people from Florida	Americans
List of people from Georgia (U.S. state)	Americans
List of people from Hawaii	Americans
List of people from Idaho	Americans
List of people from Illinois	Americans
List of people from Indiana	Americans
List of people from Iowa	Americans
List of people from Kansas	Americans
List of people from Kentucky	Americans
List of people from Louisiana	Americans
List of people from Maine	Americans
List of people from Maryland	Americans
List of people from Massachusetts	Americans
List of people from Michigan	Americans
List of people from Minnesota	Americans
List of people from Mississippi	Americans
List of people from Missouri	Americans
List of people from Montana	Americans
List of people from Nebraska	Americans
List of people from Nevada	Americans
List of people from New Hampshire	Americans
List of people from New Jersey	Americans
List of people from New Mexico	Americans
List of people from New York	Americans
List of people from North Carolina	Americans
List of people from North Dakota	Americans
List of people from Ohio	Americans
List of people from Oklahoma	Americans
List of people from Oregon	Americans
List of people from Pennsylvania	Americans
List of people from Rhode Island	Americans
List of people from South Carolina	Americans
List of people from South Dakota	Americans
List of people from Tennessee	Americans
List of people from Texas	Americans
List of people from Utah	Americans
List of people from Vermont	Americans
List of people from Virginia	Americans
List of people from Washington	Americans
List of people from West Virginia	Americans
List of people from Wisconsin	Americans
List of people from Wyoming	Americans
List of people from Washington, D.C.	Americans
List of people from Guam	Americans
List of people from Puerto Rico	Americans
List of people from the United States Virgin Islands	Americans
List of people from Boston	Americans
List of people from Bridgeport, Connecticut	Americans
List of people from Darien, Connecticut	Americans
List of people from Greenwich, Connecticut	Americans
List of people from Hartford, Connecticut	Americans
List of people from New Canaan, Connecticut	Americans
List of people from Norwalk, Connecticut	Americans
List of people from Redding, Connecticut	Americans
List of people from Ridgefield, Connecticut	Americans
List of people from Stamford, Connecticut	Americans
List of people from Westport, Connecticut	Americans
List of people from Allentown, Pennsylvania	Americans
List of people from Baltimore	Americans
List of people from Buffalo, New York	Americans
List of people from Erie, Pennsylvania	Americans
List of people from New York City	Americans
List of people from the Bronx	Americans
List of people from Brooklyn	Americans
List of people from Queens	Americans
List of people from Staten Island	Americans
List of people from Newark, New Jersey	Americans
List of people from Pittsburgh	Americans
List of people from Philadelphia	Americans
List of people from Rochester, New York	Americans
List of people from Syracuse, New York	Americans
List of people from Teaneck, New Jersey	Americans
List of people from Wilmington, Delaware	Americans
List of people from Athens, Georgia	Americans
List of people from Atlanta	Americans
List of people from Augusta, Georgia	Americans
List of people from Birmingham, Alabama	Americans
List of people from Columbus, Georgia	Americans
List of people from Charleston, South Carolina	Americans
List of people from Charlotte	Americans
List of people from Fort Lauderdale, Florida	Americans
List of people from Huntsville, Alabama	Americans
List of people from Jacksonville, Florida	Americans
List of people from Macon, Georgia	Americans
List of people from Miami	Americans
List of people from Mobile, Alabama	Americans
List of people from Montgomery, Alabama	Americans
List of people from Orlando, Florida	Americans
List of people from Raleigh, North Carolina	Americans
List of people from Savannah, Georgia	Americans
List of people from St. Petersburg	Americans
List of people from Tampa, Florida	Americans
List of people from Tuskegee, Alabama	Americans
List of people from Akron, Ohio	Americans
List of people from Ann Arbor	Americans
List of people from Cincinnati	Americans
List of people from Chesterton, Indiana	Americans
List of people from Chicago	Americans
List of people from Cleveland, Ohio	Americans
List of people from Columbus, Ohio	Americans
List of people from Detroit	Americans
List of people from Indianapolis, Indiana	Americans
List of people from Fort Wayne, Indiana	Americans
List of people from Kenosha, Wisconsin	Americans
List of people from Milwaukee, Wisconsin	Americans
List of people from Grand Forks, North Dakota	Americans
List of people from Lawrence, Kansas	Americans
List of people from Omaha, Nebraska	Americans
List of people from Topeka, Kansas	Americans
List of people from Wichita, Kansas	Americans
List of people from Abilene, Texas	Americans
List of people from Amarillo, Texas	Americans
List of people from Little Rock, Arkansas	Americans
List of people from Fort Worth, Texas	Americans
List of people from New Orleans, Louisiana	Americans
List of people from Kansas City	Americans
List of people from Omaha, Nebraska	Americans
List of people from Knoxville, Tennessee	Americans
List of people from Nashville	Americans
List of people from Memphis, Tennessee	Americans
List of people from Albuquerque	Americans
List of people from Denver	Americans
List of people from Flagstaff, Arizona	Americans
List of people from Las Vegas	Americans
List of people from Phoenix	Americans
List of Salt Lakers	Americans
List of people from Berkeley, California	Americans
List of people from Compton, California	Americans
List of people from Fullerton, California	Americans
List of people from Long Beach, California	Americans
List of people from Los Angeles	Americans
List of people from Orange County, California	Americans
List of people from Portland, Oregon	Americans
List of people from San Francisco	Americans
List of people from San Jose, California	Americans
List of people from Seattle	Americans
List of American architects	Americans
List of American artists	Americans
List of American artists before 1900	Americans
List of American artists 1900 and after	Americans
List of African-American visual artists	Americans
List of Jewish American visual artists	Americans
List of Jewish American cartoonists	Americans
List of Maine painters	Americans
List of Native American artists	Americans
List of Native American artists from Oklahoma	Americans
List of artists and art institutions in Portland, Oregon	Americans
List of Utah artists	Americans
List of American composers	Americans
List of American copy editors	Americans
List of novelists from the United States	Americans
List of poets from the United States	Americans
List of American print journalists	Americans
List of African-American writers	Americans
List of Asian American writers	Americans
List of writers from peoples indigenous to the Americas	Americans
List of Jewish American authors	Americans
List of Jewish American poets	Americans
List of Mexican American writers	Americans
List of American televangelists	Americans
List of foreign-born U.S. politicians	Americans
Lists of people by nationality	Americans
List of people from Alabama	Americans
List of people from Alaska	Americans
List of people from Arizona	Americans
List of people from Arkansas	Americans
List of people from California	Americans
List of people from Colorado	Americans
List of people from Connecticut	Americans
List of people from Delaware	Americans
List of people from Florida	Americans
List of people from Georgia (U.S. state)	Americans
List of people from Hawaii	Americans
List of people from Idaho	Americans
List of people from Illinois	Americans
List of people from Indiana	Americans
List of people from Iowa	Americans
List of people from Kansas	Americans
List of people from Kentucky	Americans
List of people from Louisiana	Americans
List of people from Maine	Americans
List of people from Maryland	Americans
List of people from Massachusetts	Americans
List of people from Michigan	Americans
List of people from Minnesota	Americans
List of people from Mississippi	Americans
List of people from Missouri	Americans
List of people from Montana	Americans
List of people from Nebraska	Americans
List of people from Nevada	Americans
List of people from New Hampshire	Americans
List of people from New Jersey	Americans
List of people from New Mexico	Americans
List of people from New York	Americans
List of people from North Carolina	Americans
List of people from North Dakota	Americans
List of people from Ohio	Americans
List of people from Oklahoma	Americans
List of people from Oregon	Americans
List of people from Pennsylvania	Americans
List of people from Rhode Island	Americans
List of people from South Carolina	Americans
List of people from South Dakota	Americans
List of people from Tennessee	Americans
List of people from Texas	Americans
List of people from Utah	Americans
List of people from Vermont	Americans
List of people from Virginia	Americans
List of people from Washington (state)	Americans
List of people from West Virginia	Americans
List of people from Wisconsin	Americans
List of people from Wyoming	Americans
List of people from American Samoa	Americans
List of people from Guam	Americans
List of people from Puerto Rico	Americans
List of people from the United States Virgin Islands	Americans
List of Congolese people from the Democratic Republic of the Congo	Congolese
List of Congolese people from the Republic of the Congo	Congolese
Ahmad Ajab	Kuwaitis
Ahmad Meshari Al-Adwani	Kuwaitis
Dr. Abdul-Razzak Al-Adwani	Kuwaitis
Thuraya Al-Baqsami	Kuwaitis
Abdullah Al-Buloushi	Kuwaitis
Jaber Al-Ahmad Al-Jaber Al-Sabah	Kuwaitis
Abdulaziz Al-Anberi	Kuwaitis
Fahad AlSharekh	Kuwaitis
Abdul Rahman Al-Sumait	Kuwaitis
Faisal Al-Dakhil	Kuwaitis
Fehaid Al Deehani	Kuwaitis
Mohammed al Ghareeb	Kuwaitis
Wael Sulaiman Al-Habashi	Kuwaitis
Zaid Al-Harb	Kuwaitis
Jassem Al Houwaidi	Kuwaitis
Ibrahim Khraibut	Kuwaitis
Faiza Al-Kharafi	Kuwaitis
Jassem Al-Kharafi	Kuwaitis
Nasser Al-Kharafi	Kuwaitis
Abdullah III Al-Salim Al-Sabah	Kuwaitis
Ahmad Al-Jaber Al-Sabah	Kuwaitis
Nasser Al-Mohammed Al-Ahmed Al-Sabah	Kuwaitis
Bader Al-Nashi	Kuwaitis
Nawaf Al-Ahmad Al-Jaber Al-Sabah	Kuwaitis
Saad Al-Abdullah Al-Salim Al-Sabah	Kuwaitis
Sabah Al-Ahmad Al-Jaber Al-Sabah	Kuwaitis
Abdallah Saleh Ali Al Ajmi	Kuwaitis
Jamal Mubarak	Kuwaitis
Ibrahim Al-Mudhaf	Kuwaitis
Bader Al-Mutwa	Kuwaitis
Abu Obeida Tawari al-Obeidi	Kuwaitis
Abdullah Abdul Latif Al Othman	Kuwaitis
Abdullah Al-Refai	Kuwaitis
Ahmed al-Rubei	Kuwaitis
Sabah III Al-Salim Al-Sabah	Kuwaitis
Salem Al-Ali A-Sabah	Kuwaitis
Salem Sabah Al-Salem Al-Sabah	Kuwaitis
Salim Al-Mubarak Al-Sabah	Kuwaitis
Nawaf Al Mutairi	Kuwaitis
Fahad Al-Rashidi	Kuwaitis
Ahmed Al-Sadoun	Kuwaitis
Fawzi Al Shammari	Kuwaitis
Nohair Al-Shammari	Kuwaitis
Tareq Al-Suwaidan	Kuwaitis
Ahmed Al-Tarabilsi	Kuwaitis
Adil Zamil Abdull Mohssin Al Zamil	Kuwaitis
Ali Mohamed Al-Zinkawi	Kuwaitis
Saad Madhi Saad Howash Al Azmi	Kuwaitis
Alaa Hussein Ali	Kuwaitis
Abbas Almohri	Kuwaitis
Mojeb al-Dousari	Kuwaitis
Khalifa Alqattan	Kuwaitis
Zed Al Refai (Zeddy)	Kuwaitis
Abdallah Al Rowaished	Kuwaitis
Yousuf Saleh Alyan	Kuwaitis
Fayez Bandar	Kuwaitis
Bashar Al Shatty	Kuwaitis
Fouzi Khalid Abdullah Al Awda	Kuwaitis
Kazem Behbehani	Kuwaitis
Mohammed Ibrahem	Kuwaitis
Ahmad Ibrahim	Kuwaitis
Fathi Kamel	Kuwaitis
Musaed Neda	Kuwaitis
Nawal El Kuwaiti	Kuwaitis
Shemayel	Kuwaitis
Jasem Yacob	Kuwaitis
Ibtihal Al-Khatib	Kuwaitis
Ema Shah	Kuwaitis
List of people by nationality	Kuwaitis
Byambyn Rinchen	Buryats
Gombojab Tsybikov	Buryats
Tsyben Zhamtsarano	Buryats
Sengiin Erdene	Buryats
Valery Inkijinoff	Buryats
Irina Pantaeva	Buryats
Alexander Vampilov	Buryats
Amarkhuu Borkhuu	Buryats
Dashiin Byambasuren	Buryats
Agvan Dorzhiev	Buryats
Rinchingiin Elbegdorj	Buryats
Yuriy Yekhanurov	Buryats
Said Buryatsky	Buryats
Bidia Dandaron	Buryats
Dashi-Dorzho Itigilov	Buryats
Bair Badenov	Buryats
Aldar Balzhinimaev	Buryats
Velikton Barannikov	Buryats
2007 World Wrestling Championships	Buryats
Russia	Buryats
2014 World Wrestling Championships	Buryats
Natalia Bolotova	Buryats
Mongolia	Buryats
Alexander Dambaev	Buryats
Natalia Erdyniyeva	Buryats
Bolot Tsybzhitov	Buryats
Balzhinima Tsyrempilov	Buryats
Bato-Munko Vankeev	Buryats
Vladimir Yesheyev	Buryats
List of Mongolians	Buryats
List of Oirats	Buryats
Nahua peoples	Indigenous_people_of_the_Americas
Caxcan	Indigenous_people_of_the_Americas
Hueyi Tlatoani	Indigenous_people_of_the_Americas
Hueyi Tlatoani	Indigenous_people_of_the_Americas
Chichimeca	Indigenous_people_of_the_Americas
Mixtec	Indigenous_people_of_the_Americas
Mixtec	Indigenous_people_of_the_Americas
Kickapoo people	Indigenous_people_of_the_Americas
Huichol people	Indigenous_people_of_the_Americas
Zapotec peoples	Indigenous_people_of_the_Americas
Hernan Cortes	Indigenous_people_of_the_Americas
Spanish Conquest of Mexico	Indigenous_people_of_the_Americas
Nahuatl language	Indigenous_people_of_the_Americas
Tzotzil people	Indigenous_people_of_the_Americas
Mazatec people	Indigenous_people_of_the_Americas
Puerto Rico	Indigenous_people_of_the_Americas
Agueybana II	Indigenous_people_of_the_Americas
Arasibo	Indigenous_people_of_the_Americas
Taino people	Indigenous_people_of_the_Americas
Hayuya	Indigenous_people_of_the_Americas
Jumacao	Indigenous_people_of_the_Americas
Taino people	Indigenous_people_of_the_Americas
Taino people	Indigenous_people_of_the_Americas
Taino people	Indigenous_people_of_the_Americas
Taino people	Indigenous_people_of_the_Americas
Miguel Angel Asturias	Indigenous_people_of_the_Americas
K'iche' people	Indigenous_people_of_the_Americas
Miskito people	Indigenous_people_of_the_Americas
Aymara people	Indigenous_people_of_the_Americas
Aymara people	Indigenous_people_of_the_Americas
Aymara people	Indigenous_people_of_the_Americas
Guarayo	Indigenous_people_of_the_Americas
Toqui	Indigenous_people_of_the_Americas
Butapichon	Indigenous_people_of_the_Americas
Cadeguala	Indigenous_people_of_the_Americas
Calfucura	Indigenous_people_of_the_Americas
Caupolican	Indigenous_people_of_the_Americas
Santos Chavez	Indigenous_people_of_the_Americas
Elicura Chihuailaf	Indigenous_people_of_the_Americas
Paez people	Indigenous_people_of_the_Americas
Mestizo	Indigenous_people_of_the_Americas
Mestizo	Indigenous_people_of_the_Americas
Quechua people	Indigenous_people_of_the_Americas
Mestizo	Indigenous_people_of_the_Americas
Quechua people	Indigenous_people_of_the_Americas
Huaorani	Indigenous_people_of_the_Americas
Kichwa	Indigenous_people_of_the_Americas
Quechua people	Indigenous_people_of_the_Americas
Tupac Amaru	Indigenous_people_of_the_Americas
Inca Garcilaso de la Vega	Indigenous_people_of_the_Americas
Inca	Indigenous_people_of_the_Americas
Alejandro Toledo	Indigenous_people_of_the_Americas
Cuzco School	Indigenous_people_of_the_Americas
List of indigenous artists of the Americas	Indigenous_people_of_the_Americas
List of writers from peoples indigenous to the Americas	Indigenous_people_of_the_Americas
Steve Saint	Huaorani_people
Frank Drown	Huaorani_people
Elisabeth Elliot	Huaorani_people
Rachel Saint	Huaorani_people
Steve Saint	Huaorani_people
Dayuma	Huaorani_people
Mincaye	Huaorani_people
Shell Mera	Huaorani_people
Shandia	Huaorani_people
Arajuno	Huaorani_people
Curaray River	Huaorani_people
SIL International	Huaorani_people
Wycliffe Bible Translators	Huaorani_people
Shell Oil Company	Huaorani_people
Makonde people	Tanzanians
Ali Mufuruki	Tanzanians
Patrick E. Ngowi	Tanzanians
Cool James	Tanzanians
Dully Sykes	Tanzanians
Professor Jay	Tanzanians
Saida Karoli	Tanzanians
Taarab	Tanzanians
Kenya	Tanzanians
Wilson Kinyonga	Tanzanians
Lady Jaydee	Tanzanians
Mr. II	Tanzanians
Rose Mhando	Tanzanians
Benga music	Tanzanians
Tumi Molekane	Tanzanians
Ethnomusicology	Tanzanians
Siti binti Saad	Tanzanians
Nakaaya Sumari	Tanzanians
Hukwe Zawose	Tanzanians
Julius Nyerere	Tanzanians
Benjamin Mkapa	Tanzanians
Tanganyika African National Union	Tanzanians
Jakaya Kikwete	Tanzanians
Pan-African Parliament	Tanzanians
National Assembly of Tanzania	Tanzanians
Freeman Mbowe	Tanzanians
Anna Abdallah	Tanzanians
Maida Abdallah	Tanzanians
Mohamed Rished Abdallah	Tanzanians
Mohammed Abdi Abdulaziz	Tanzanians
Bahati Ali Abeid	Tanzanians
Juma Jamaldin Akukweti	Tanzanians
Khadija Salum Ally Al-Qassmy	Tanzanians
Ali Haji Ali	Tanzanians
Ali Tarab Ali	Tanzanians
Fatma Ali	Tanzanians
Aziza Sleyum Ally	Tanzanians
Ame Pandu Ame	Tanzanians
Ameir Ali Ameir	Tanzanians
Paul Bomani	Tanzanians
Sultan of Zanzibar	Tanzanians
Chagga	Tanzanians
Germany	Tanzanians
Hehe people	Tanzanians
Rindi	Tanzanians
Emily Ruete	Tanzanians
Hasheem Thabeet	Tanzanians
Christopher Mwashinga	Tanzanians
Muhammed Said Abdulla	Tanzanians
Euphrase Kezilahabi	Tanzanians
Amandina Lihamba	Tanzanians
Godfrey Mwakikagile	Tanzanians
Justinian Rweyemamu	Tanzanians
Leonard Shayo	Tanzanians
Jayantilal Chande	Tanzanians
Mustafa Hassanali	Tanzanians
Jakaya Kikwete	Tanzanians
Flaviana Matata	Tanzanians
Reginald Mengi	Tanzanians
Nyamwezi people	Tanzanians
Maji Maji Rebellion	Tanzanians
John Okello	Tanzanians
Polycarp Pengo	Tanzanians
Laurean Rugambwa	Tanzanians
Nancy Sumari	Tanzanians
Anna Tibaijuka	Tanzanians
Serengeti National Park	Tanzanians
Frederick Werema	Tanzanians
Timeline of Tanzanian history	Tanzanians
German East Africa	Tanzanians
Maji Maji Rebellion	Tanzanians
East African Campaign (World War I)	Tanzanians
Tanganyika Territory	Tanzanians
Tanganyika	Tanzanians
Sultanate of Zanzibar	Tanzanians
Zanzibar Revolution	Tanzanians
Arusha Declaration	Tanzanians
Ujamaa	Tanzanians
LGBT history in Tanzania	Tanzanians
Uganda-Tanzania War	Tanzanians
List of cities in Tanzania	Tanzanians
Districts of Tanzania	Tanzanians
List of islands of Tanzania	Tanzanians
List of lakes in Tanzania	Tanzanians
List of protected areas of Tanzania	Tanzanians
Regions of Tanzania	Tanzanians
List of rivers in Tanzania	Tanzanians
List of volcanoes in Tanzania	Tanzanians
Wildlife of Tanzania	Tanzanians
Cabinet of Tanzania	Tanzanians
Constitution of Tanzania	Tanzanians
Elections in Tanzania	Tanzanians
List of diplomatic missions of Tanzania	Tanzanians
LGBT rights in Tanzania	Tanzanians
Tanzania People's Defence Force	Tanzanians
Tanzania Air Force Command	Tanzanians
Tanzania Naval Command	Tanzanians
List of Speakers of the National Assembly of Tanzania	Tanzanians
List of political parties in Tanzania	Tanzanians
President of Tanzania	Tanzanians
Vice President of Tanzania	Tanzanians
List of Prime Ministers of Tanzania	Tanzanians
Bank of Tanzania	Tanzanians
List of companies of Tanzania	Tanzanians
Tanzanian shilling	Tanzanians
Dar es Salaam Stock Exchange	Tanzanians
Taxation in Tanzania	Tanzanians
Telecommunications in Tanzania	Tanzanians
Tourism in Tanzania	Tanzanians
Transport in Tanzania	Tanzanians
List of airports in Tanzania	Tanzanians
Tanzanian cuisine	Tanzanians
Culture of Tanzania	Tanzanians
Demographics of Tanzania	Tanzanians
Education in Tanzania	Tanzanians
List of ethnic groups in Tanzania	Tanzanians
Flag of Tanzania	Tanzanians
Healthcare in Tanzania	Tanzanians
HIV/AIDS in Tanzania	Tanzanians
Languages of Tanzania	Tanzanians
Tanzanian literature	Tanzanians
Music of Tanzania	Tanzanians
Persecution of people with albinism	Tanzanians
Public holidays in Tanzania	Tanzanians
Religion in Tanzania	Tanzanians
Sport in Tanzania	Tanzanians
Telephone numbers in Tanzania	Tanzanians
Water supply and sanitation in Tanzania	Tanzanians
History of Zanzibar	Tanzanians
Pemba Island	Tanzanians
Unguja	Tanzanians
Zanzibar Archipelago	Tanzanians
Zanzibar House of Representatives	Tanzanians
Book:Tanzania	Tanzanians
Category:Tanzania	Tanzanians
Portal:Tanzania	Tanzanians
Wikipedia:WikiProject Tanzania	Tanzanians
George Ashlin	Irish_people
Angela Brady	Irish_people
George Drumgoole Coleman	Irish_people
Sir Thomas Drew	Irish_people
Yvonne Farrell	Irish_people
Eileen Gray	Irish_people
White House	Irish_people
Francis Johnston (architect)	Irish_people
Sheila O'Donnell	Irish_people
Thomas Parke	Irish_people
Edward Lovett Pearce	Irish_people
Kevin Roche	Irish_people
Michael Scott (architect)	Irish_people
Aidan Turner	Irish_people
Sara Allgood	Irish_people
Robin Hood (2006 TV series)	Irish_people
Spranger Barry	Irish_people
Patrick Bergin	Irish_people
Sarah Bolger	Irish_people
Stephen Boyd	Irish_people
Harry Potter	Irish_people
Brid Brennan	Irish_people
George Brent	Irish_people
Harry Brogan	Irish_people
James Bond	Irish_people
Gabriel Byrne	Irish_people
Todd Carty	Irish_people
Elaine Cassidy	Irish_people
Tony Clarkin (actor)	Irish_people
Kerry Condon	Irish_people
Michael Colgan (actor)	Irish_people
D'Arcy Corrigan	Irish_people
Catherine Cusack	Irish_people
Cyril Cusack	Irish_people
Niamh Cusack	Irish_people
Jeremy Irons	Irish_people
Sorcha Cusack	Irish_people
Academy Award	Irish_people
Thomas Doggett	Irish_people
Indiana Jones and the Last Crusade	Irish_people
Fifty Shades of Grey (film)	Irish_people
Touched by an Angel	Irish_people
Tommy Duggan (actor)	Irish_people
Ada Dyas	Irish_people
Gate Theatre	Irish_people
Colin Farrell	Irish_people
Germany	Irish_people
Abbey Theatre	Irish_people
Fionnula Flanagan	Irish_people
Academy Award	Irish_people
Bronagh Gallagher	Irish_people
Harry Potter (film series)	Irish_people
Charles K. Gerrard	Irish_people
Douglas Gerrard	Irish_people
Queer as Folk (UK)	Irish_people
Harry Potter (film series)	Irish_people
Domhnall Gleeson	Irish_people
Brian Gleeson (actor)	Irish_people
Harry Potter (film series)	Irish_people
Forrester Harvey	Irish_people
Amy Joyce Hastings	Irish_people
Amy Huberman	Irish_people
Valene Kane	Irish_people
Brendan Kelly (actor)	Irish_people
David Kelly (actor)	Irish_people
J. M. Kerrigan	Irish_people
Joanne King	Irish_people
Dervla Kirwan	Irish_people
Harry Potter (film series)	Irish_people
Joe Lynch (actor)	Irish_people
John Lynch (actor)	Irish_people
Gerard McCarthy	Irish_people
Sean McClory	Irish_people
F. J. McCormick	Irish_people
Gate Theatre	Irish_people
Glee (TV series)	Irish_people
The Prisoner	Irish_people
Barry McGovern	Irish_people
Katie McGrath	Irish_people
Gerard McSorley	Irish_people
Colm Meaney	Irish_people
Jonathan Rhys Meyers	Irish_people
Charles Mitchel	Irish_people
Damien Molony	Irish_people
Colin Morgan	Irish_people
Knight Rider (1982 TV series)	Irish_people
Cillian Murphy	Irish_people
Harry Potter	Irish_people
Liam Neeson	Irish_people
James Nesbitt	Irish_people
Character actor	Irish_people
Colin O'Donoghue	Irish_people
Chris O'Dowd	Irish_people
Ardal O'Hanlon	Irish_people
Joan O'Hara	Irish_people
Maureen O'Hara	Irish_people
Jason O'Mara	Irish_people
Milo O'Shea	Irish_people
Robert Sheehan	Irish_people
Mia Farrow	Irish_people
Academy Award	Irish_people
Glenn Quinn	Irish_people
Stephen Rea	Irish_people
Jack Reynor	Irish_people
Paul Ronan	Irish_people
Saoirse Ronan	Irish_people
Andrew Scott (actor)	Irish_people
Harry Potter	Irish_people
Arthur Shields	Irish_people
Niall Toibin	Irish_people
Boxing	Irish_people
Richard Wall	Irish_people
Dave Allen (comedian)	Irish_people
Aisling Bea	Irish_people
Ed Byrne (comedian)	Irish_people
Jimmy Carr	Irish_people
Risteard Cooper	Irish_people
Neil Delamere	Irish_people
PJ Gallagher (comedian)	Irish_people
Brendan Grace	Irish_people
Sean Hughes (comedian)	Irish_people
Jon Kenny	Irish_people
Denis Leary	Irish_people
Andrew Maxwell	Irish_people
Tim McGarry	Irish_people
Dermot Morgan	Irish_people
Dylan Moran	Irish_people
Colin Murphy (comedian)	Irish_people
Graham Norton	Irish_people
Dara O Briain	Irish_people
Ardal O'Hanlon	Irish_people
Hector O hEochagain	Irish_people
Jimmy O'Dea	Irish_people
David O'Doherty	Irish_people
Deirdre O'Kane	Irish_people
Jarlath Regan	Irish_people
Pat Shortt	Irish_people
Tommy Tiernan	Irish_people
Chloe Agnew	Irish_people
Aosdana	Irish_people
Derek Bell (musician)	Irish_people
Ed Bennett (composer)	Irish_people
Mary Bergin	Irish_people
Wallis Bird	Irish_people
Frances Black	Irish_people
Mary Black	Irish_people
Big Tom and The Mainliners	Irish_people
U2	Irish_people
Ciaran Bourke	Irish_people
Brian Boydell	Irish_people
Bridin Brennan	Irish_people
Moya Brennan	Irish_people
The Blizzards	Irish_people
Chris de Burgh	Irish_people
Joe Burke (keyboardist)	Irish_people
Kevin Burke (musician)	Irish_people
Westlife	Irish_people
Eamonn Campbell	Irish_people
Def Leppard	Irish_people
Sean Cannon	Irish_people
Paddy Casey	Irish_people
Patrick Cassidy (composer)	Irish_people
Mic Christopher	Irish_people
Bodhran	Irish_people
Liam Clancy	Irish_people
Paddy Clancy	Irish_people
Tom Clancy (singer)	Irish_people
Willie Clancy (musician)	Irish_people
Fiddle	Irish_people
Michael Coleman (musician)	Irish_people
The Corrs	Irish_people
Finghin Collins	Irish_people
Tadhg Cooke	Irish_people
Phil Coulter	Irish_people
Nadine Coyle	Irish_people
Damien Dempsey	Irish_people
Ryan Dolan	Irish_people
Joe Dolan	Irish_people
Ronnie Drew	Irish_people
Boyzone	Irish_people
U2	Irish_people
Westlife	Irish_people
Seamus Ennis	Irish_people
Enya	Irish_people
Orla Fallon	Irish_people
Mike Denver	Irish_people
Ciaran Farrell	Irish_people
Westlife	Irish_people
Angela Feeney	Irish_people
Nocturne	Irish_people
Westlife	Irish_people
Mick Flannery	Irish_people
Dave Flynn	Irish_people
Gavin Friday	Irish_people
Finbar Furey	Irish_people
Bobby Gardiner	Irish_people
Boyzone	Irish_people
Mark Geary	Irish_people
W. H. Grattan Flood	Irish_people
Rory Gallagher	Irish_people
The Boomtown Rats	Irish_people
Boyzone	Irish_people
Len Graham (singer)	Irish_people
Mezzo-soprano	Irish_people
X Factor 2009	Irish_people
Brobdingnagian Bards	Irish_people
Carmel Gunning	Irish_people
Lisa Hannigan	Irish_people
Academy Award for Best Original Song	Irish_people
Hamilton Harty	Irish_people
Catherine Hayes (soprano)	Irish_people
Gemma Hayes	Irish_people
The Saturdays	Irish_people
Christie Hennessy	Irish_people
U2	Irish_people
One Direction	Irish_people
Hozier (musician)	Irish_people
Red Hurley	Irish_people
Brian Irvine (composer)	Irish_people
Aosdana	Irish_people
The Wanted	Irish_people
Dolores Keane	Irish_people
Richard Kearns	Irish_people
Ronan Keating	Irish_people
Paddy Keenan	Irish_people
Lisa Kelly	Irish_people
Luke Kelly	Irish_people
Brian Kennedy (singer)	Irish_people
Paddy Killoran	Irish_people
Katie Kim (Irish musician)	Irish_people
Dave King (Irish singer)	Irish_people
David Kitt	Irish_people
Australian Idol (season 4)	Irish_people
Snow Patrol	Irish_people
Josef Locke	Irish_people
Johnny Logan (singer)	Irish_people
Cora Venus Lunny	Irish_people
Donal Lunny	Irish_people
Boyzone	Irish_people
Thin Lizzy	Irish_people
Jimmy MacCarthy	Irish_people
Mickey MacConnell	Irish_people
Geraldine McGowan	Irish_people
Susan McKeown	Irish_people
Shane MacGowan	Irish_people
Yellowcard	Irish_people
Sean Maguire	Irish_people
Sarah Makem	Irish_people
Tommy Makem	Irish_people
